ens_id,gene,log2FC,aveEXP,t,p-value,q-value
ENSG00000183379,SYNDIG1L,-0.97,0.83,-16.72,5.60E-44,1.05E-44
ENSG00000183386,FHL3,1.77,4.3,28.43,2.12E-84,1.79E-84
ENSG00000183395,PMCH,0.34,0.25,9.5,9.89E-19,9.89E-20
ENSG00000183397,TEKTIP1,-0.25,1.08,-4.38,1.66E-05,1.16E-06
ENSG00000183401,CCDC159,-0.32,5.17,-4.52,9.28E-06,6.55E-07
ENSG00000183426,NPIPA1,-1.8,6.5,-16.45,5.61E-43,1.03E-43
ENSG00000183431,SF3A3,1.52,4.83,26.45,5.00E-78,3.02E-78
ENSG00000183439,TRIM61,0.36,0.49,6.02,5.61E-09,4.36E-10
ENSG00000183454,GRIN2A,-2.46,1.68,-26.43,5.77E-78,3.47E-78
ENSG00000183474,GTF2H2C,1.48,3.8,22.22,1.11E-63,3.82E-64
ENSG00000183475,ASB7,0.87,2.14,19.55,3.22E-54,8.06E-55
ENSG00000183479,TREX2,-0.15,0.41,-4.93,1.39E-06,1.00E-07
ENSG00000183484,GPR132,0.69,1.04,11.46,3.59E-25,4.19E-26
ENSG00000183486,MX2,1.18,2.32,9.99,2.81E-20,2.92E-21
ENSG00000183495,EP400,-0.28,4.03,-3.82,0.000166,1.12E-05
ENSG00000183496,MEX3B,0.13,1.61,1.34,0.181,0.0107
ENSG00000183508,TENT5C,0.48,0.57,10.1,1.22E-20,1.28E-21
ENSG00000183513,COA5,0.73,5.62,13.7,4.90E-33,6.93E-34
ENSG00000183520,UTP11,1.27,4.35,24.08,4.41E-70,1.90E-70
ENSG00000183527,PSMG1,0.95,4.99,15.56,1.01E-39,1.70E-40
ENSG00000183530,PRR14L,-0.2,2.62,-3.14,0.00185,0.00012
ENSG00000183542,KLRC4,0.03,0.6,0.4,0.687,0.0385
ENSG00000183549,ACSM5,0.71,2.09,7.26,3.97E-12,3.35E-13
ENSG00000183569,SERHL2,-0.35,2.01,-4.81,2.42E-06,1.74E-07
ENSG00000183570,PCBP3,-1.54,2.4,-18.21,2.31E-49,5.04E-50
ENSG00000183576,SETD3,-0.07,4.61,-1.33,0.186,0.0109
ENSG00000183578,TNFAIP8L3,0.18,2.85,1.77,0.0779,0.00469
ENSG00000183579,ZNRF3,-0.3,2.5,-3.92,0.000113,7.71E-06
ENSG00000183580,FBXL7,0.96,3.44,11.14,4.40E-24,5.00E-25
ENSG00000183597,TANGO2,-0.4,4.4,-6.37,7.65E-10,6.08E-11
ENSG00000183598,H3C13,0.2,0.47,3.64,0.000324,2.16E-05
ENSG00000183605,SFXN4,0.2,4.04,3.94,0.000102,6.91E-06
ENSG00000183615,FAM167B,0.37,1.14,5.81,1.66E-08,1.28E-09
ENSG00000183617,MRPL54,1.27,6,17.49,9.48E-47,1.93E-47
ENSG00000183621,ZNF438,0.42,2.34,8.57,7.18E-16,6.68E-17
ENSG00000183624,HMCES,0.19,4.91,3.23,0.0014,9.17E-05
ENSG00000183628,DGCR6,-0.92,4.78,-10.57,3.55E-22,3.86E-23
ENSG00000183631,PRR32,0.85,0.53,11.73,4.12E-26,4.92E-27
ENSG00000183632,TP53TG3,-0.14,0.17,-3.61,0.000366,2.44E-05
ENSG00000183644,HOATZ,0.74,0.58,6.21,1.88E-09,1.48E-10
ENSG00000183647,ZNF530,1.22,2.4,15.62,6.12E-40,1.04E-40
ENSG00000183648,NDUFB1,0.47,8.28,7.18,6.27E-12,5.27E-13
ENSG00000183654,MARCHF11,-2.12,1.19,-31.74,1.26E-94,1.95E-94
ENSG00000183655,KLHL25,1.1,3.16,12.66,2.44E-29,3.14E-30
ENSG00000183662,TAFA1,-2.47,1.98,-20.98,2.52E-59,7.46E-60
ENSG00000183665,TRMT12,0.99,2.8,19.8,3.99E-55,1.03E-55
ENSG00000183671,CMKLR2,0.85,0.64,9.6,4.88E-19,4.92E-20
ENSG00000183682,BMP8A,-0.64,0.83,-13.96,5.67E-34,8.19E-35
ENSG00000183684,ALYREF,2.28,5.65,35.9,1.31E-106,4.87E-106
ENSG00000183688,RFLNB,1.21,2.84,14.41,1.46E-35,2.20E-36
ENSG00000183690,EFHC2,0.51,1.7,5.15,4.87E-07,3.58E-08
ENSG00000183691,NOG,-0.07,1.36,-0.88,0.38,0.0218
ENSG00000183696,UPP1,0.65,5.41,6.36,8.25E-10,6.55E-11
ENSG00000183715,OPCML,-1.93,2.95,-13.76,2.96E-33,4.21E-34
ENSG00000183718,TRIM52,-0.4,3.26,-5.57,5.89E-08,4.45E-09
ENSG00000183722,LHFPL6,1.34,5.25,15.68,3.54E-40,6.04E-41
ENSG00000183723,CMTM4,-1.23,4.12,-13.6,1.13E-32,1.58E-33
ENSG00000183726,TMEM50A,1.74,5.89,34.07,1.85E-101,4.54E-101
ENSG00000183734,ASCL2,0.41,0.61,9.97,3.29E-20,3.41E-21
ENSG00000183735,TBK1,0.42,3.45,7.86,8.25E-14,7.27E-15
ENSG00000183741,CBX6,-1.87,4.71,-21.46,5.16E-61,1.62E-61
ENSG00000183751,TBL3,0.55,4.62,8.06,2.32E-14,2.07E-15
ENSG00000183760,ACP7,-0.63,0.45,-10.99,1.38E-23,1.55E-24
ENSG00000183762,KREMEN1,-0.4,2.7,-5.48,9.27E-08,6.96E-09
ENSG00000183763,TRAIP,1.43,2.22,19.07,1.74E-52,4.17E-53
ENSG00000183765,CHEK2,1.78,2.3,26.93,1.33E-79,8.76E-80
ENSG00000183770,FOXL2,0.18,0.49,5.3,2.38E-07,1.76E-08
ENSG00000183773,AIFM3,-4.01,3.61,-29.7,2.07E-88,2.18E-88
ENSG00000183775,KCTD16,-1.51,1.07,-22.82,9.18E-66,3.38E-66
ENSG00000183778,B3GALT5,0.37,0.5,8.15,1.26E-14,1.13E-15
ENSG00000183779,ZNF703,0.43,3.62,5.61,4.76E-08,3.61E-09
ENSG00000183780,SLC35F3,-2.35,1.45,-33.82,9.78E-101,2.27E-100
ENSG00000183783,KCTD8,-1.15,1.62,-14.11,1.74E-34,2.54E-35
ENSG00000183785,TUBA8,-2.84,3.23,-25.54,5.31E-75,2.77E-75
ENSG00000183793,NPIPA5,-1.5,4.36,-8.92,6.44E-17,6.15E-18
ENSG00000183798,EMILIN3,1.48,2.71,9.15,1.26E-17,1.23E-18
ENSG00000183801,OLFML1,1.08,1.32,12.23,7.67E-28,9.52E-29
ENSG00000183807,FAM162B,-0.24,1.73,-3.33,0.000988,6.49E-05
ENSG00000183808,RBM12B,0.36,2.03,4.83,2.29E-06,1.65E-07
ENSG00000183814,LIN9,1.15,1.55,20.44,2.12E-57,5.88E-58
ENSG00000183826,BTBD9,-1.31,2.68,-18.64,6.17E-51,1.41E-51
ENSG00000183828,NUDT14,-1,4.76,-10.95,1.88E-23,2.11E-24
ENSG00000183831,ANKRD45,0.58,1.75,6.17,2.36E-09,1.85E-10
ENSG00000183833,CFAP91,-0.21,1.9,-2.61,0.00955,0.000602
ENSG00000183837,PNMA3,-3.91,2.87,-35.22,1.05E-104,3.38E-104
ENSG00000183840,GPR39,0.63,0.79,8.45,1.64E-15,1.52E-16
ENSG00000183844,FAM3B,0.71,0.63,11.57,1.46E-25,1.71E-26
ENSG00000183850,ZNF730,0.72,0.61,11.69,5.70E-26,6.79E-27
ENSG00000183853,KIRREL1,2.02,2.31,21.31,1.77E-60,5.46E-61
ENSG00000183856,IQGAP3,1.82,1.48,21.85,2.25E-62,7.42E-63
ENSG00000183864,TOB2,0.74,4.38,9.01,3.41E-17,3.29E-18
ENSG00000183873,SCN5A,-0.26,0.36,-7.24,4.27E-12,3.61E-13
ENSG00000183876,ARSI,0.91,1.38,7.53,7.19E-13,6.19E-14
ENSG00000183878,UTY,0.02,1.34,0.18,0.854,0.0473
ENSG00000183888,SRARP,-0.33,1.55,-4.65,5.08E-06,3.61E-07
ENSG00000183889,ENSG00000183889,-2.05,7.1,-18.56,1.20E-50,2.71E-51
ENSG00000183891,TTC32,0.09,3.45,1.2,0.232,0.0135
ENSG00000183908,LRRC55,1.62,2.46,12.72,1.55E-29,2.00E-30
ENSG00000183914,DNAH2,-0.7,0.57,-13.4,6.15E-32,8.47E-33
ENSG00000183918,SH2D1A,0.29,0.25,9.37,2.56E-18,2.53E-19
ENSG00000183921,SDR42E2,-0.42,0.4,-9.13,1.46E-17,1.42E-18
ENSG00000183943,PRKX,1.12,2.58,12.68,2.06E-29,2.66E-30
ENSG00000183955,KMT5A,0.34,4.29,5,1.03E-06,7.48E-08
ENSG00000183960,KCNH8,-1.78,1.67,-15.67,3.80E-40,6.48E-41
ENSG00000183963,SMTN,-0.15,3.8,-1.6,0.11,0.00653
ENSG00000183971,NPW,0.49,0.83,7,1.95E-11,1.62E-12
ENSG00000183978,COA3,0.56,6.76,9.55,7.16E-19,7.19E-20
ENSG00000183979,NPB,-0.08,1.14,-1,0.318,0.0184
ENSG00000184005,ST6GALNAC3,0.51,1.72,6.14,2.88E-09,2.25E-10
ENSG00000184007,PTP4A2,0.97,6.83,13.21,2.77E-31,3.75E-32
ENSG00000184009,ACTG1,1.88,10.55,29.1,1.55E-86,1.45E-86
ENSG00000184012,TMPRSS2,0.23,0.26,3.82,0.000167,1.13E-05
ENSG00000184014,DENND5A,0.73,6.49,11.13,4.51E-24,5.13E-25
ENSG00000184047,DIABLO,1.5,5.97,31.17,6.78E-93,9.47E-93
ENSG00000184056,VPS33B,-0.15,3.84,-2.72,0.00695,0.000441
ENSG00000184058,TBX1,0.15,0.82,1.63,0.105,0.00624
ENSG00000184060,ADAP2,2.34,2.89,27.86,1.36E-82,1.03E-82
ENSG00000184076,UQCR10,0.49,7.11,8.42,2.00E-15,1.83E-16
ENSG00000184083,FAM120C,0.84,2.74,13.85,1.49E-33,2.13E-34
ENSG00000184110,EIF3C,0.09,7.77,1.32,0.188,0.011
ENSG00000184113,CLDN5,0.24,6.24,1.87,0.0621,0.00376
ENSG00000184117,NIPSNAP1,0.31,5.39,4.43,1.33E-05,9.31E-07
ENSG00000184144,CNTN2,-2.07,3.78,-13.09,7.58E-31,1.01E-31
ENSG00000184154,LRRC51,0.69,4.24,8.81,1.34E-16,1.28E-17
ENSG00000184156,KCNQ3,-2.02,2.35,-24.31,6.78E-71,3.01E-71
ENSG00000184160,ADRA2C,-1.7,1.24,-27.37,5.22E-81,3.68E-81
ENSG00000184162,NR2C2AP,1.57,4.17,25.41,1.42E-74,7.21E-75
ENSG00000184163,C1QTNF12,-0.34,1.15,-5.56,6.31E-08,4.76E-09
ENSG00000184164,CRELD2,0.71,4.88,9.86,7.11E-20,7.31E-21
ENSG00000184178,SCFD2,1.12,3.21,16.46,5.32E-43,9.76E-44
ENSG00000184182,UBE2F,1.06,5.46,21.2,4.24E-60,1.29E-60
ENSG00000184185,KCNJ12,-1.82,0.98,-31.74,1.27E-94,1.96E-94
ENSG00000184194,GPR173,0.36,3.4,4.46,1.17E-05,8.26E-07
ENSG00000184203,PPP1R2,0.96,4.59,16.82,2.48E-44,4.70E-45
ENSG00000184205,TSPYL2,-2.86,5.75,-30.89,4.71E-92,6.24E-92
ENSG00000184206,GOLGA6L4,-0.78,1.12,-14.88,2.74E-37,4.32E-38
ENSG00000184207,PGP,-1.4,4.05,-21.98,7.90E-63,2.64E-63
ENSG00000184209,SNRNP35,0.28,4.52,5.59,5.41E-08,4.09E-09
ENSG00000184216,IRAK1,1.33,5.38,19.7,9.63E-55,2.45E-55
ENSG00000184220,CMSS1,0.64,4.95,11.33,9.78E-25,1.13E-25
ENSG00000184221,OLIG1,0.57,6.99,3.39,0.000808,5.32E-05
ENSG00000184226,PCDH9,-0.57,3.71,-5.68,3.41E-08,2.59E-09
ENSG00000184227,ACOT1,0.25,2.91,2.65,0.00853,0.000539
ENSG00000184232,OAF,-0.5,4.03,-5.07,7.12E-07,5.20E-08
ENSG00000184254,ALDH1A3,-0.89,1.72,-6.35,8.66E-10,6.87E-11
ENSG00000184260,H2AC20,1.19,1.28,14.55,4.59E-36,7.01E-37
ENSG00000184261,KCNK12,-2.39,1.34,-38.82,1.58E-114,1.08E-113
ENSG00000184271,POU6F1,-1.08,4.23,-14.66,1.84E-36,2.84E-37
ENSG00000184277,TM2D3,0.04,5.64,0.61,0.544,0.0308
ENSG00000184281,TSSC4,0.62,4.87,10.1,1.17E-20,1.23E-21
ENSG00000184292,TACSTD2,0.1,0.45,1.7,0.0903,0.00541
ENSG00000184302,SIX6,0.53,0.33,5.77,2.10E-08,1.61E-09
ENSG00000184304,PRKD1,1.32,3.15,20.25,1.03E-56,2.80E-57
ENSG00000184305,CCSER1,-0.47,0.35,-13.53,2.07E-32,2.88E-33
ENSG00000184307,ZDHHC23,-1.01,2.34,-9.31,4.00E-18,3.95E-19
ENSG00000184313,MROH7,-1.7,1.48,-25.68,1.79E-75,9.51E-76
ENSG00000184343,SRPK3,-1.09,1.89,-12.35,3.10E-28,3.88E-29
ENSG00000184344,GDF3,0.12,0.08,3.11,0.0021,0.000136
ENSG00000184347,SLIT3,-0.86,1.43,-9.16,1.12E-17,1.09E-18
ENSG00000184349,EFNA5,-1.31,1.79,-15.13,3.46E-38,5.60E-39
ENSG00000184350,MRGPRE,-0.02,0.18,-0.55,0.584,0.0329
ENSG00000184357,H1-5,0.39,0.28,7.52,7.57E-13,6.52E-14
ENSG00000184363,PKP3,-0.67,0.59,-14.17,1.03E-34,1.52E-35
ENSG00000184368,MAP7D2,-3.06,2.37,-26.73,6.17E-79,3.92E-79
ENSG00000184371,CSF1,2.04,4.13,19.1,1.37E-52,3.28E-53
ENSG00000184378,ACTRT3,-0.37,0.64,-7.11,9.45E-12,7.90E-13
ENSG00000184381,PLA2G6,-0.97,3.98,-11.22,2.40E-24,2.75E-25
ENSG00000184384,MAML2,2.15,2.63,27.29,9.53E-81,6.59E-81
ENSG00000184388,PABPC1L2B,-2.34,1.3,-34.45,1.51E-102,4.05E-102
ENSG00000184402,SS18L1,-0.38,3.21,-5.62,4.73E-08,3.59E-09
ENSG00000184408,KCND2,0.74,2.47,5.08,6.87E-07,5.02E-08
ENSG00000184428,TOP1MT,0.77,3.22,10.15,7.98E-21,8.38E-22
ENSG00000184432,COPB2,1.54,5.52,26.61,1.46E-78,9.10E-79
ENSG00000184436,THAP7,0.21,4.78,3.75,0.000217,1.46E-05
ENSG00000184445,KNTC1,1.33,3.02,15.06,6.10E-38,9.79E-39
ENSG00000184451,CCR10,-0.3,2.03,-4.58,7.11E-06,5.03E-07
ENSG00000184454,NCMAP,0.55,0.44,6.04,5.00E-09,3.89E-10
ENSG00000184465,WDR27,-0.68,3.59,-7.29,3.15E-12,2.67E-13
ENSG00000184470,TXNRD2,-0.07,4.03,-1.33,0.184,0.0108
ENSG00000184481,FOXO4,-1.44,3.48,-17.97,1.69E-48,3.62E-49
ENSG00000184486,POU3F2,1.64,3.56,15.47,1.99E-39,3.33E-40
ENSG00000184489,PTP4A3,0.46,4.94,4.55,7.88E-06,5.57E-07
ENSG00000184497,TMEM255B,1.38,2.4,18.99,3.25E-52,7.70E-53
ENSG00000184500,PROS1,2.7,3.55,25.35,2.28E-74,1.16E-74
ENSG00000184508,HDDC3,0.17,4.09,2.68,0.00783,0.000495
ENSG00000184515,BEX5,-3.17,4.42,-22.8,1.05E-65,3.86E-66
ENSG00000184517,ZFP1,0.33,3.35,4.91,1.53E-06,1.10E-07
ENSG00000184524,CEND1,-2.88,5.89,-24.41,3.24E-71,1.46E-71
ENSG00000184545,DUSP8,-2.47,3.52,-25.41,1.41E-74,7.20E-75
ENSG00000184557,SOCS3,2.48,4.09,12.76,1.06E-29,1.39E-30
ENSG00000184574,LPAR5,2.33,2.36,23.39,1.01E-67,3.96E-68
ENSG00000184575,XPOT,1,4.56,15.1,4.42E-38,7.13E-39
ENSG00000184584,STING1,1.41,3.72,15.93,4.41E-41,7.72E-42
ENSG00000184588,PDE4B,1.2,5.05,12.93,2.82E-30,3.72E-31
ENSG00000184599,TAFA3,0.68,0.86,7.4,1.64E-12,1.40E-13
ENSG00000184602,SNN,-0.55,6.33,-6,6.12E-09,4.75E-10
ENSG00000184611,KCNH7,-0.04,0.39,-0.79,0.432,0.0247
ENSG00000184613,NELL2,-1.78,4.92,-11.71,4.95E-26,5.90E-27
ENSG00000184616,SPDYE12,0.05,0.85,1.02,0.307,0.0178
ENSG00000184619,KRBA2,0.42,1.19,7.91,6.21E-14,5.49E-15
ENSG00000184634,MED12,0.33,3.67,4.05,6.68E-05,4.58E-06
ENSG00000184635,ZNF93,1.95,1.88,28.53,9.56E-85,8.23E-85
ENSG00000184640,SEPTIN9,1.57,6.87,19.57,2.72E-54,6.83E-55
ENSG00000184661,CDCA2,1.92,1.21,25.7,1.47E-75,7.83E-76
ENSG00000184672,RALYL,-2.55,2.82,-20.12,2.90E-56,7.76E-57
ENSG00000184675,AMER1,0.07,0.93,1.63,0.104,0.00619
ENSG00000184677,ZBTB40,0.16,2.4,2.6,0.00988,0.000622
ENSG00000184678,H2BC21,0.98,3.97,9.33,3.42E-18,3.38E-19
ENSG00000184702,SEPTIN5,-2.97,6.96,-27.36,5.59E-81,3.94E-81
ENSG00000184708,EIF4ENIF1,-0.19,3.98,-2.96,0.00336,0.000216
ENSG00000184716,SERINC4,-0.12,0.4,-4.04,6.82E-05,4.67E-06
ENSG00000184719,RNLS,0.2,1.76,3.16,0.00177,0.000115
ENSG00000184730,APOBR,1.45,1.39,18.89,7.66E-52,1.79E-52
ENSG00000184731,FAM110C,0.05,1.6,0.43,0.668,0.0375
ENSG00000184743,ATL3,1.64,3.28,24.66,4.67E-72,2.17E-72
ENSG00000184752,NDUFA12,0.58,6.88,11.43,4.35E-25,5.06E-26
ENSG00000184785,SMIM10,0.7,2.71,8.85,1.02E-16,9.67E-18
ENSG00000184786,DYNLT2,-0.05,1.57,-0.73,0.469,0.0267
ENSG00000184787,UBE2G2,0.48,5.03,7.12,8.98E-12,7.51E-13
ENSG00000184792,OSBP2,-1.12,3.13,-13.1,7.00E-31,9.36E-32
ENSG00000184811,TRARG1,-0.36,0.22,-12.65,2.75E-29,3.54E-30
ENSG00000184828,ZBTB7C,-0.05,1.9,-0.59,0.555,0.0314
ENSG00000184831,APOO,0.16,5.56,2.91,0.00395,0.000253
ENSG00000184838,PRR16,0.27,1.49,3.37,0.000864,5.69E-05
ENSG00000184840,TMED9,2.1,6.7,35.57,1.05E-105,3.70E-105
ENSG00000184845,DRD1,-1.53,0.93,-24.63,5.67E-72,2.63E-72
ENSG00000184857,TMEM186,0.66,3.37,13.25,2.01E-31,2.73E-32
ENSG00000184863,RBM33,-0.36,3.6,-5.12,5.60E-07,4.10E-08
ENSG00000184867,ARMCX2,0.13,4.95,1.7,0.0901,0.0054
ENSG00000184887,BTBD6,-0.56,5.44,-7.86,8.60E-14,7.57E-15
ENSG00000184895,SRY,0.39,0.26,6.13,3.00E-09,2.35E-10
ENSG00000184897,H1-10,0.75,6.42,9.45,1.45E-18,1.44E-19
ENSG00000184898,RBM43,1.58,1.91,29.3,3.76E-87,3.63E-87
ENSG00000184900,SUMO3,0.84,6.4,14.49,7.10E-36,1.08E-36
ENSG00000184903,IMMP2L,1.61,3.54,23.09,1.06E-66,4.03E-67
ENSG00000184905,TCEAL2,-2.08,5.98,-14.33,2.77E-35,4.14E-36
ENSG00000184908,CLCNKB,0.19,0.34,5.17,4.56E-07,3.35E-08
ENSG00000184911,DMRTC1B,-1.98,2.93,-21.51,3.38E-61,1.07E-61
ENSG00000184916,JAG2,-2.03,3.26,-25.2,7.09E-74,3.52E-74
ENSG00000184922,FMNL1,-0.99,4.25,-9.87,6.80E-20,6.99E-21
ENSG00000184923,NUTM2A,-0.49,0.87,-8.35,3.17E-15,2.90E-16
ENSG00000184924,PTRHD1,1.16,5.25,19.78,4.86E-55,1.25E-55
ENSG00000184925,LCN12,-2.4,2.05,-24.3,7.56E-71,3.35E-71
ENSG00000184937,WT1,0.31,0.26,5.6,5.00E-08,3.78E-09
ENSG00000184939,ZFP90,0.21,3.9,3.24,0.00134,8.75E-05
ENSG00000184949,FAM227A,0,0.87,0.02,0.982,0.054
ENSG00000184967,NOC4L,0.24,4.06,3.99,8.51E-05,5.81E-06
ENSG00000184979,USP18,1.76,2.62,19.01,2.86E-52,6.78E-53
ENSG00000184983,NDUFA6,0.72,6.33,12.97,2.07E-30,2.74E-31
ENSG00000184984,CHRM5,-0.32,0.32,-6.71,1.07E-10,8.66E-12
ENSG00000184985,SORCS2,-1.38,2.69,-14.47,8.59E-36,1.30E-36
ENSG00000184986,TMEM121,-0.51,3.32,-5.41,1.34E-07,9.98E-09
ENSG00000184988,TMEM106A,1.52,1.45,21.44,6.06E-61,1.89E-61
ENSG00000184990,SIVA1,1.35,6,17.9,2.88E-48,6.10E-49
ENSG00000184992,BRI3BP,-0.1,2.58,-1.81,0.0711,0.00429
ENSG00000184999,SLC22A10,-0.82,0.36,-25.19,7.78E-74,3.86E-74
ENSG00000185000,DGAT1,-0.11,4.96,-1.74,0.0825,0.00496
ENSG00000185008,ROBO2,1.17,3.22,8.45,1.58E-15,1.46E-16
ENSG00000185009,AP3M1,1.26,3.52,21.15,6.45E-60,1.95E-60
ENSG00000185010,F8,0.21,3.34,2.91,0.00393,0.000252
ENSG00000185015,CA13,0.71,1.8,11.95,7.47E-27,9.07E-28
ENSG00000185019,UBOX5,0.16,2.41,3.16,0.00177,0.000115
ENSG00000185022,MAFF,0.78,3.24,6.37,7.95E-10,6.31E-11
ENSG00000185024,BRF1,-0.51,4.52,-6.76,8.03E-11,6.56E-12
ENSG00000185033,SEMA4B,0.2,4.48,2.82,0.00514,0.000328
ENSG00000185040,SPDYE16,-0.19,0.5,-5.99,6.62E-09,5.13E-10
ENSG00000185043,CIB1,1.31,5.72,21.78,3.99E-62,1.30E-62
ENSG00000185046,ANKS1B,-2.11,4.16,-16,2.36E-41,4.17E-42
ENSG00000185049,NELFA,0.23,4.55,3.56,0.00044,2.92E-05
ENSG00000185052,SLC24A3,0.38,3.04,3.23,0.00141,9.20E-05
ENSG00000185053,SGCZ,-0.07,0.19,-2.09,0.0372,0.00228
ENSG00000185055,EFCAB10,0.27,1.13,2.88,0.0043,0.000275
ENSG00000185070,FLRT2,-1.6,2.54,-14.7,1.27E-36,1.97E-37
ENSG00000185085,INTS5,1.08,3.42,19.18,6.85E-53,1.65E-53
ENSG00000185088,RPS27L,1.9,6.21,25.56,4.32E-75,2.26E-75
ENSG00000185090,MANEAL,0.82,4.26,7.65,3.26E-13,2.83E-14
ENSG00000185100,ADSS1,0.58,3.24,6.53,3.13E-10,2.51E-11
ENSG00000185101,ANO9,-0.06,0.23,-1.89,0.0595,0.00361
ENSG00000185104,FAF1,1.18,5.16,16.27,2.62E-42,4.73E-43
ENSG00000185105,MYADML2,-1.51,0.98,-27.29,9.42E-81,6.52E-81
ENSG00000185112,FAM43A,0.1,2.36,1.13,0.261,0.0152
ENSG00000185115,NSMCE3,1.14,4.08,21.18,5.18E-60,1.57E-60
ENSG00000185122,HSF1,0.11,5.61,1.86,0.064,0.00387
ENSG00000185127,C6orf120,0.86,3.72,13.44,4.31E-32,5.96E-33
ENSG00000185129,PURA,-0.04,2.44,-0.64,0.524,0.0297
ENSG00000185130,H2BC13,0.26,0.25,6.04,4.89E-09,3.81E-10
ENSG00000185133,INPP5J,-2.18,2.2,-28,4.76E-83,3.69E-83
ENSG00000185149,NPY2R,0.38,0.7,3.98,8.71E-05,5.94E-06
ENSG00000185155,MIXL1,0.28,0.25,9.73,1.80E-19,1.84E-20
ENSG00000185158,LRRC37B,-0.46,4.03,-7.02,1.68E-11,1.39E-12
ENSG00000185163,DDX51,-0.95,4.02,-11.58,1.38E-25,1.63E-26
ENSG00000185164,NOMO2,-0.42,6.68,-6.25,1.57E-09,1.23E-10
ENSG00000185187,SIGIRR,-1.12,4.18,-12.34,3.31E-28,4.14E-29
ENSG00000185189,NRBP2,-1.16,5.37,-12.54,6.37E-29,8.12E-30
ENSG00000185201,IFITM2,1.23,6.62,9.32,3.76E-18,3.71E-19
ENSG00000185215,TNFAIP2,0.63,4.34,4.77,3.03E-06,2.17E-07
ENSG00000185219,ZNF445,0.08,2.24,1.13,0.261,0.0152
ENSG00000185220,PGBD2,0.51,1.63,10.32,2.29E-21,2.44E-22
ENSG00000185222,TCEAL9,1.75,5.77,24.48,1.93E-71,8.75E-72
ENSG00000185236,RAB11B,0.19,6.87,2.88,0.00432,0.000277
ENSG00000185238,PRMT3,1.69,3.62,25.85,4.95E-76,2.70E-76
ENSG00000185245,GP1BA,0.06,0.33,2.08,0.0383,0.00234
ENSG00000185246,PRPF39,-0.47,3.68,-7.39,1.74E-12,1.48E-13
ENSG00000185250,PPIL6,0.66,2.39,7.11,9.97E-12,8.32E-13
ENSG00000185252,ZNF74,-0.02,2.86,-0.22,0.827,0.0459
ENSG00000185261,KIAA0825,-0.25,0.96,-5.9,1.08E-08,8.31E-10
ENSG00000185262,UBALD2,2.04,5.6,25.24,4.98E-74,2.48E-74
ENSG00000185267,CDNF,0.11,0.93,1.83,0.068,0.00411
ENSG00000185269,NOTUM,-0.4,0.61,-7.19,6.07E-12,5.10E-13
ENSG00000185272,RBM11,-1.71,1.38,-24.41,3.24E-71,1.46E-71
ENSG00000185274,GALNT17,-3.94,3.32,-24.32,6.69E-71,2.98E-71
ENSG00000185278,ZBTB37,-0.12,1.06,-2.68,0.00786,0.000497
ENSG00000185290,NUPR2,-1.46,0.86,-25.67,1.86E-75,9.87E-76
ENSG00000185291,IL3RA,0.54,1.75,7.78,1.43E-13,1.25E-14
ENSG00000185298,CCDC137,0.75,3.9,11.86,1.56E-26,1.88E-27
ENSG00000185303,SFTPA2,-0.79,0.46,-16.07,1.35E-41,2.39E-42
ENSG00000185304,RGPD2,-0.3,0.89,-4.26,2.76E-05,1.92E-06
ENSG00000185305,ARL15,0.54,3.06,7.55,6.34E-13,5.47E-14
ENSG00000185324,CDK10,-1.1,5.77,-12.71,1.62E-29,2.10E-30
ENSG00000185338,SOCS1,1.73,1.7,18.54,1.44E-50,3.26E-51
ENSG00000185339,TCN2,1.92,4.43,23.18,4.95E-67,1.89E-67
ENSG00000185340,GAS2L1,-0.44,5.11,-5.51,8.33E-08,6.27E-09
ENSG00000185344,ATP6V0A2,1.04,2.76,18.02,1.09E-48,2.35E-49
ENSG00000185345,PRKN,-0.87,1.93,-13.68,6.19E-33,8.72E-34
ENSG00000185347,TEDC1,-0.81,3.39,-9.35,2.88E-18,2.85E-19
ENSG00000185352,HS6ST3,-2.52,1.79,-25.16,9.87E-74,4.86E-74
ENSG00000185359,HGS,-0.53,6.27,-7.85,8.86E-14,7.80E-15
ENSG00000185361,TNFAIP8L1,-0.58,3.14,-7.29,3.15E-12,2.67E-13
ENSG00000185379,RAD51D,0.42,3.46,7.74,1.84E-13,1.61E-14
ENSG00000185386,MAPK11,-2.03,4.4,-23.27,2.54E-67,9.84E-68
ENSG00000185404,SP140L,1.42,2.28,15.84,9.35E-41,1.62E-41
ENSG00000185414,MRPL30,1.03,4.09,20.42,2.45E-57,6.80E-58
ENSG00000185418,TARS3,-1.09,3.31,-15.09,4.96E-38,8.00E-39
ENSG00000185420,SMYD3,0.5,4.32,7.02,1.67E-11,1.39E-12
ENSG00000185432,TMT1A,1.33,6.04,12.69,1.98E-29,2.56E-30
ENSG00000185436,IFNLR1,0.65,0.92,12.13,1.76E-27,2.17E-28
ENSG00000185437,SH3BGR,0.74,4.73,6.72,1.02E-10,8.34E-12
ENSG00000185442,FAM174B,-0.83,2.72,-12.67,2.28E-29,2.95E-30
ENSG00000185453,ZSWIM9,-0.94,2.73,-12.2,1.00E-27,1.24E-28
ENSG00000185475,TMEM179B,2.08,5.42,37.2,3.46E-110,1.73E-109
