"HumanGene","MouseGene","in_deseq2","in_tcga","in_mouse_pseudobulk","in_mouse_sn"
"ACP6","Acp6",1,1,1,0
"ACP7",NA,0,1,0,0
"ACPP","Acpp",0,0,1,0
"ACR","Acr",0,1,1,0
"ACRBP","Acrbp",0,1,1,1
"ACRV1","Acrv1",1,1,0,0
"ACSBG1","Acsbg1",1,1,1,1
"ACSF2","Acsf2",1,1,1,0
"ACSF3","Acsf3",1,1,1,0
"ACSL1","Acsl1",1,1,1,1
"ACSL3","Acsl3",1,1,1,1
"ACSL4","Acsl4",1,1,1,1
"ACSL5","Acsl5",1,1,1,0
"ACSL6","Acsl6",1,1,1,1
"ACSM3","Acsm3",0,1,0,0
"ACSM5","Acsm5",1,1,0,0
"ACSS1","Acss1",1,1,1,1
"ACSS2","Acss2",1,1,1,1
"ACSS3","Acss3",1,1,1,0
"ACTA1","Acta1",1,1,0,0
"ACTA2","Acta2",1,1,0,0
"ACTB","Actb",1,1,1,1
"ACTC1","Actc1",1,1,0,0
"ACTG1","Actg1",1,1,1,1
"ACTG1P17",NA,1,0,0,0
"ACTG1P20",NA,1,0,0,0
"ACTG1P25",NA,1,0,0,0
"ACTG2","Actg2",1,1,0,0
"ACTL6A","Actl6a",1,1,1,0
"ACTL6B","Actl6b",1,1,1,0
"ACTMAP",NA,1,1,0,0
"ACTN1","Actn1",1,1,1,1
"ACTN2","Actn2",1,1,1,0
"ACTN4","Actn4",1,1,1,1
"ACTR10","Actr10",1,1,1,1
"ACTR1A","Actr1a",1,1,1,1
"ACTR1B","Actr1b",1,1,1,1
"ACTR2","Actr2",1,1,1,1
"ACTR3","Actr3",1,1,1,1
"ACTR3B","Actr3b",1,1,1,1
"ACTR3C",NA,1,1,0,0
"ACTR5","Actr5",1,1,1,0
"ACTR6","Actr6",1,1,1,0
"ACTR8","Actr8",1,1,1,0
"ACTRT3","Actrt3",0,1,0,0
"ACVR1","Acvr1",1,1,1,1
"ACVR1B","Acvr1b",1,1,1,0
"ACVR1C","Acvr1c",1,1,1,0
"ACVR2A","Acvr2a",1,1,1,1
"ACVR2B","Acvr2b",1,1,1,1
"ACVR2B-AS1",NA,1,0,0,0
"ACVRL1","Acvrl1",1,1,1,0
"ACY1","Acy1",1,1,1,0
"ACY3","Acy3",1,1,0,0
"ACYP1","Acyp1",1,1,1,0
"ACYP2","Acyp2",1,1,1,1
"ADA","Ada",1,1,1,0
"ADA2",NA,1,1,0,0
"ADAD2","Adad2",0,1,0,0
"ADAL","Adal",0,1,1,0
"ADAM10","Adam10",1,1,1,1
"ADAM11","Adam11",1,1,1,1
"ADAM12","Adam12",1,1,1,1
"ADAM15","Adam15",1,1,1,1
"ADAM17","Adam17",1,1,1,1
"ADAM18","Adam18",0,0,1,0
"ADAM19","Adam19",1,1,1,1
"ADAM2","Adam2",0,0,1,0
"ADAM21","Adam21",0,0,1,0
"ADAM22","Adam22",1,1,1,1
"ADAM23","Adam23",1,1,1,1
"ADAM28","Adam28",1,1,0,0
"ADAM32","Adam32",1,1,1,1
"ADAM33","Adam33",1,1,1,0
"ADAM8","Adam8",1,1,1,0
"ADAM9","Adam9",1,1,1,1
"ADAMDEC1","Adamdec1",0,1,0,0
"ADAMTS1","Adamts1",1,1,1,0
"ADAMTS10","Adamts10",1,1,1,1
"ADAMTS12","Adamts12",1,1,1,0
"ADAMTS13","Adamts13",1,1,1,0
"ADAMTS14","Adamts14",1,1,1,0
"ADAMTS15","Adamts15",1,1,1,0
"ADAMTS16","Adamts16",0,1,1,0
"ADAMTS17","Adamts17",1,1,1,0
"ADAMTS18","Adamts18",0,1,1,0
"ADAMTS19","Adamts19",0,1,1,0
"ADAMTS2","Adamts2",1,1,1,0
"ADAMTS20","Adamts20",0,0,1,1
"ADAMTS3","Adamts3",1,1,1,0
"ADAMTS4","Adamts4",1,1,1,0
"ADAMTS5","Adamts5",1,1,1,0
"ADAMTS6","Adamts6",1,1,1,1
"ADAMTS7","Adamts7",1,1,0,0
"ADAMTS8","Adamts8",1,1,0,0
"ADAMTS9","Adamts9",1,1,1,1
"ADAMTS9-AS2",NA,1,0,0,0
"ADAMTSL1","Adamtsl1",1,1,1,1
"ADAMTSL2","Adamtsl2",1,1,1,0
"ADAMTSL3","Adamtsl3",1,1,1,0
"ADAMTSL4","Adamtsl4",1,1,1,1
"ADAMTSL5","Adamtsl5",1,1,1,1
"ADAP1","Adap1",1,1,1,1
"ADAP2","Adap2",1,1,1,1
"ADAR","Adar",1,1,1,1
"ADARB1","Adarb1",1,1,1,1
"ADARB2","Adarb2",1,1,1,1
"ADAT1","Adat1",1,1,1,0
"ADAT2","Adat2",1,1,1,0
"ADAT3","Adat3",1,1,0,0
"ADCK1","Adck1",1,1,1,1
"ADCK2","Adck2",1,1,1,0
"ADCK5","Adck5",1,1,1,0
"ADCY1","Adcy1",1,1,1,1
"ADCY10","Adcy10",1,1,1,0
"ADCY10P1",NA,1,0,0,0
"ADCY2","Adcy2",1,1,1,1
"ADCY3","Adcy3",1,1,1,0
"ADCY4","Adcy4",1,1,1,0
"ADCY5","Adcy5",1,1,1,1
"ADCY6","Adcy6",1,1,1,1
"ADCY6-DT",NA,1,0,0,0
"ADCY7","Adcy7",1,1,1,1
"ADCY8","Adcy8",1,1,1,1
"ADCY9","Adcy9",1,1,1,1
"ADCYAP1","Adcyap1",0,1,0,0
"ADCYAP1R1","Adcyap1r1",1,1,1,1
"ADD1","Add1",1,1,1,1
"ADD2","Add2",1,1,1,1
"ADD3","Add3",1,1,1,1
"ADD3-AS1",NA,1,0,0,0
"ADGB","Adgb",0,1,1,0
"ADGRA1",NA,1,1,0,0
"ADGRA2",NA,1,1,0,0
"ADGRA3",NA,1,1,0,0
"ADGRB1",NA,1,1,0,0
"ADGRB2",NA,1,1,0,0
"ADGRB3",NA,1,1,0,0
"ADGRD1",NA,1,1,0,0
"ADGRD2",NA,0,1,0,0
"ADGRE1",NA,0,1,0,0
"ADGRE2",NA,1,1,0,0
"ADGRE3",NA,1,1,0,0
"ADGRE5",NA,1,1,0,0
"ADGRF3",NA,1,1,0,0
"ADGRF5",NA,1,1,0,0
"ADGRG1",NA,1,1,0,0
"ADGRG2",NA,0,1,0,0
"ADGRG3",NA,0,1,0,0
"ADGRG5",NA,0,1,0,0
"ADGRG6",NA,1,1,0,0
"ADGRG7",NA,0,1,0,0
"ADGRL1",NA,1,1,0,0
"ADGRL1-AS1",NA,1,0,0,0
"ADGRL2",NA,1,1,0,0
"ADGRL3",NA,1,1,0,0
"ADGRL4",NA,1,1,0,0
"ADGRV1",NA,1,1,0,0
"ADH1B",NA,0,1,0,0
"ADH5","Adh5",1,1,1,0
"ADHFE1","Adhfe1",1,1,1,0
"ADI1","Adi1",1,1,1,0
"ADIG",NA,0,1,0,0
"ADIPOR1","Adipor1",1,1,1,1
"ADIPOR2","Adipor2",1,1,1,1
"ADIRF",NA,0,1,0,0
"ADIRF-AS1",NA,1,0,0,0
"ADISSP",NA,1,1,0,0
"ADK","Adk",1,1,1,1
"ADM","Adm",1,1,1,0
"ADM2","Adm2",1,1,0,0
"ADM5",NA,1,1,0,0
"ADNP","Adnp",1,1,1,1
"ADNP2","Adnp2",1,1,1,0
"ADO","Ado",1,1,1,0
"ADORA1","Adora1",1,1,1,1
"ADORA2A","Adora2a",1,1,1,0
"ADORA2B","Adora2b",1,1,1,0
"ADORA3","Adora3",1,1,1,0
"ADPGK","Adpgk",1,1,1,0
"ADPRH","Adprh",1,1,1,0
"ADPRHL1","Adprhl1",1,1,0,0
"ADPRHL2","Adprhl2",0,0,1,0
"ADPRM","Adprm",1,1,1,0
"ADPRS",NA,1,1,0,0
"ADRA1A","Adra1a",1,1,1,1
"ADRA1B","Adra1b",1,1,1,0
"ADRA1D","Adra1d",1,1,0,0
"ADRA2A","Adra2a",1,1,1,0
"ADRA2B","Adra2b",0,1,0,0
"ADRA2C","Adra2c",1,1,0,0
"ADRB1","Adrb1",1,1,1,0
"ADRB2","Adrb2",1,1,1,0
"ADRM1","Adrm1",1,1,1,0
"ADSL","Adsl",1,1,1,0
"ADSS","Adss",0,0,1,1
"ADSS1",NA,1,1,0,0
"ADSS2",NA,1,1,0,0
"ADSSL1","Adssl1",0,0,1,0
"ADTRP","Adtrp",0,1,0,0
"AEBP1","Aebp1",1,1,1,0
"AEBP2","Aebp2",1,1,1,1
"AEN","Aen",1,1,1,1
"AFAP1","Afap1",1,1,1,1
"AFAP1-AS1",NA,1,0,0,0
"AFAP1L1","Afap1l1",1,1,1,1
"AFAP1L2","Afap1l2",1,1,1,1
"AFDN",NA,1,1,0,0
"AFDN-DT",NA,1,0,0,0
"AFF1","Aff1",1,1,1,1
"AFF1-AS1",NA,1,0,0,0
"AFF2",NA,1,1,0,0
"AFF3","Aff3",1,1,1,1
"AFF4","Aff4",1,1,1,1
"AFG1L",NA,1,1,0,0
"AFG2A",NA,1,1,0,0
"AFG2B",NA,1,1,0,0
"AFG3L1P",NA,1,0,0,0
"AFG3L2","Afg3l2",1,1,1,1
"AFMID","Afmid",1,1,1,0
"AFP","Afp",0,1,1,0
"AFTPH","Aftph",1,1,1,1
"AGA","Aga",1,1,1,0
"AGAP1","Agap1",1,1,1,1
"AGAP1-IT1",NA,1,0,0,0
"AGAP11",NA,1,0,0,0
"AGAP2","Agap2",1,1,1,1
"AGAP2-AS1",NA,1,0,0,0
"AGAP3","Agap3",1,1,1,1
"AGAP4",NA,1,1,0,0
"AGAP5",NA,1,1,0,0
"AGAP6",NA,1,1,0,0
"AGAP9",NA,0,1,0,0
"AGBL1","Agbl1",0,1,1,0
"AGBL2","Agbl2",0,1,1,0
"AGBL3","Agbl3",1,1,1,1
"AGBL4","Agbl4",1,1,1,1
"AGBL5","Agbl5",1,1,1,0
"AGER","Ager",0,1,1,0
"AGFG1","Agfg1",1,1,1,1
"AGFG2","Agfg2",1,1,1,1
"AGGF1","Aggf1",1,1,1,1
"AGK","Agk",1,1,1,1
"AGL","Agl",1,1,1,1
"AGMAT","Agmat",1,1,0,0
"AGMO","Agmo",1,1,1,1
"AGO1","Ago1",1,1,1,1
"AGO2","Ago2",1,1,1,1
"AGO3","Ago3",1,1,1,1
"AGO4","Ago4",1,1,1,1
"AGPAT1","Agpat1",1,1,1,0
"AGPAT2","Agpat2",1,1,1,0
"AGPAT3","Agpat3",1,1,1,1
"AGPAT4","Agpat4",1,1,1,1
"AGPAT4-IT1",NA,1,0,0,0
"AGPAT5","Agpat5",1,1,1,1
"AGPS","Agps",1,1,1,1
"AGR3","Agr3",0,1,0,0
"AGRN","Agrn",1,1,1,1
"AGRP","Agrp",0,0,1,0
"AGT","Agt",1,1,1,0
"AGTPBP1","Agtpbp1",1,1,1,1
"AGTR1","Agtr1a",0,1,0,0
"AGTRAP","Agtrap",1,1,1,0
"AGXT","Agxt",1,1,0,0
"AHCTF1","Ahctf1",1,1,1,1
"AHCY","Ahcy",1,1,1,0
"AHCYL1","Ahcyl1",1,1,1,1
"AHCYL2","Ahcyl2",1,1,1,1
"AHDC1","Ahdc1",1,1,1,1
"AHI1","Ahi1",1,1,1,1
"AHI1-DT",NA,1,0,0,0
"AHNAK","Ahnak",1,1,1,1
"AHNAK2","Ahnak2",1,1,1,0
"AHR","Ahr",1,1,1,0
"AHRR","Ahrr",1,1,1,0
"AHSA1","Ahsa1",1,1,1,0
"AHSA2P",NA,1,0,0,0
"AHSG","Ahsg",1,0,0,0
"AHSP",NA,0,1,0,0
"AIDA","Aida",1,1,1,1
"AIF1","Aif1",0,1,1,0
"AIF1L","Aif1l",1,1,1,0
"AIFM1","Aifm1",1,1,1,1
"AIFM2","Aifm2",1,1,1,0
"AIFM3","Aifm3",1,1,1,1
"AIG1","Aig1",1,1,1,1
"AIM2","Aim2",1,1,1,1
"AIMP1","Aimp1",1,1,1,1
"AIMP2","Aimp2",1,1,1,0
"AIP","Aip",1,1,1,0
"AIRE","Aire",1,1,1,0
"AIRIM",NA,1,1,0,0
"AJAP1","Ajap1",1,1,1,0
"AJM1",NA,1,1,0,0
"AJUBA","Ajuba",1,1,1,0
"AK1","Ak1",1,1,1,0
"AK2","Ak2",1,1,1,1
"AK3","Ak3",1,1,1,1
"AK4","Ak4",1,1,1,0
"AK5","Ak5",1,1,1,1
"AK6","Ak6",0,1,1,0
"AK7","Ak7",0,1,1,0
"AK8","Ak8",1,1,1,0
"AK9","Ak9",1,1,1,0
"AKAIN1",NA,1,1,0,0
"AKAP1","Akap1",1,1,1,0
"AKAP10","Akap10",1,1,1,1
"AKAP11","Akap11",1,1,1,1
"AKAP12","Akap12",1,1,1,0
"AKAP13","Akap13",1,1,1,1
"AKAP14","Akap14",0,1,0,0
"AKAP17A",NA,0,1,0,0
"AKAP3","Akap3",1,1,0,0
"AKAP5","Akap5",1,1,1,0
"AKAP6","Akap6",1,1,1,1
"AKAP7","Akap7",1,1,1,1
"AKAP8","Akap8",1,1,1,1
"AKAP8L","Akap8l",1,1,1,1
"AKAP9",NA,1,1,0,0
"AKIP1","Akip1",1,1,1,0
"AKIRIN1","Akirin1",1,1,1,1
"AKIRIN2","Akirin2",1,1,1,1
"AKNA","Akna",1,1,1,0
"AKNAD1","Aknad1",1,1,0,0
"AKR1A1","Akr1a1",1,1,1,1
"AKR1B1","Akr1b3",1,1,1,0
"AKR1B10","Akr1b8",0,1,1,0
"AKR1B15",NA,0,1,0,0
"AKR1C1","Akr1c21",1,1,0,0
"AKR1C2","Akr1c21",1,1,0,0
"AKR1C3","Akr1c18",1,1,0,0
"AKR1E2","Akr1e1",0,1,1,0
"AKR7A2","Akr7a5",1,1,1,0
"AKR7A3",NA,1,1,0,0
"AKR7L",NA,0,1,0,0
"AKT1","Akt1",1,1,1,0
"AKT1S1","Akt1s1",1,1,1,0
"AKT2","Akt2",1,1,1,1
"AKT3","Akt3",1,1,1,1
"AKTIP","Aktip",1,1,1,1
"ALAD","Alad",1,1,1,0
"ALAS1","Alas1",1,1,1,0
"ALAS2","Alas2",0,1,0,0
"ALB","Alb",1,1,0,0
"ALCAM","Alcam",1,1,1,1
"ALDH16A1","Aldh16a1",1,1,1,0
"ALDH18A1","Aldh18a1",1,1,1,0
"ALDH1A1","Aldh1a1",1,1,1,1
"ALDH1A2","Aldh1a2",1,1,1,0
"ALDH1A3","Aldh1a3",0,1,1,0
"ALDH1B1","Aldh1b1",1,1,0,0
"ALDH1L1","Aldh1l1",1,1,1,1
"ALDH1L2","Aldh1l2",1,1,1,1
"ALDH2","Aldh2",1,1,1,1
"ALDH3A1","Aldh3a1",0,1,0,0
"ALDH3A2","Aldh3a2",1,1,1,0
"ALDH3B1","Aldh3b1",1,1,1,0
"ALDH4A1","Aldh4a1",1,1,1,1
"ALDH5A1","Aldh5a1",1,1,1,0
"ALDH6A1","Aldh6a1",1,1,1,1
"ALDH7A1","Aldh7a1",1,1,1,1
"ALDH8A1","Aldh8a1",1,1,0,0
"ALDH9A1","Aldh9a1",1,1,1,0
"ALDOA","Aldoa",1,1,1,1
"ALDOB","Aldob",0,1,0,0
"ALDOC","Aldoc",1,1,1,1
"ALG1","Alg1",1,1,1,0
"ALG10","Alg10b",1,1,1,0
"ALG10B",NA,1,1,0,0
"ALG11","Alg11",1,1,1,0
"ALG12","Alg12",1,1,1,0
"ALG13",NA,1,1,0,0
"ALG14","Alg14",1,1,1,0
"ALG1L1P",NA,1,0,0,0
"ALG2","Alg2",1,1,1,0
"ALG3","Alg3",1,1,1,0
"ALG5","Alg5",1,1,1,0
"ALG6","Alg6",1,1,1,0
"ALG8","Alg8",1,1,1,0
"ALG9","Alg9",1,1,1,1
"ALK","Alk",1,1,1,1
"ALKAL2",NA,1,1,0,0
"ALKBH1","Alkbh1",1,1,1,1
"ALKBH2","Alkbh2",1,1,1,0
"ALKBH3","Alkbh3",1,1,1,1
"ALKBH3-AS1",NA,1,0,0,0
"ALKBH4","Alkbh4",1,1,1,0
"ALKBH5","Alkbh5",1,1,1,1
"ALKBH6","Alkbh6",1,1,1,0
"ALKBH7","Alkbh7",1,1,1,0
"ALKBH8","Alkbh8",1,1,1,1
"ALLC","Allc",0,1,0,0
"ALMS1","Alms1",1,1,1,1
"ALOX12","Alox12",1,0,0,0
"ALOX12-AS1",NA,1,0,0,0
"ALOX12B","Alox12b",1,1,0,0
"ALOX15B","Alox8",1,1,0,0
"ALOX5","Alox5",1,1,1,0
"ALOX5AP","Alox5ap",1,1,1,0
"ALOXE3","Aloxe3",1,1,0,0
"ALPK1","Alpk1",1,1,1,1
"ALPK2","Alpk2",1,1,1,0
"ALPK3","Alpk3",1,1,0,0
"ALPL","Alpl",1,1,1,0
"ALS2","Als2",1,1,1,1
"ALS2CL","Als2cl",1,1,1,0
"ALX1","Alx1",0,1,1,0
"ALX3","Alx3",1,1,0,0
"ALX4","Alx4",0,1,1,0
"ALYREF",NA,1,1,0,0
"AMACR","Amacr",1,1,1,0
"AMBRA1","Ambra1",1,1,1,1
"AMD1","Amd1",1,1,1,1
"AMD1","Amd2",1,1,1,0
"AMDHD1","Amdhd1",0,1,0,0
"AMDHD2","Amdhd2",1,1,1,0
"AMER1","Amer1",1,1,1,1
"AMER2","Amer2",1,1,1,1
"AMER3","Amer3",1,1,0,0
"AMFR","Amfr",1,1,1,1
"AMH","Amh",1,1,0,0
"AMIGO1","Amigo1",1,1,1,0
"AMIGO2","Amigo2",1,1,1,0
"AMIGO3","Amigo3",1,1,0,0
"AMMECR1","Ammecr1",1,1,1,1
"AMMECR1L","Ammecr1l",1,1,1,1
"AMN1","Amn1",1,1,1,1
"AMOT","Amot",1,1,1,0
"AMOTL1","Amotl1",1,1,1,1
"AMOTL2","Amotl2",1,1,1,1
"AMPD2","Ampd2",1,1,1,0
"AMPD3","Ampd3",1,1,1,1
"AMPH","Amph",1,1,1,1
"AMT","Amt",1,1,1,0
"AMY2A","Amy1",0,1,1,1
"AMY2B","Amy2a2",1,1,0,0
"AMY2B","Amy2a3",1,1,0,0
"AMY2B","Amy2a4",1,1,0,0
"AMY2B","Amy2a5",1,1,0,0
"AMZ1","Amz1",1,1,1,1
"AMZ2","Amz2",1,1,1,1
"AMZ2P1",NA,1,0,0,0
"ANAPC1","Anapc1",1,1,1,1
"ANAPC10","Anapc10",1,1,1,1
"ANAPC11","Anapc11",1,1,1,0
"ANAPC13","Anapc13",1,1,1,0
"ANAPC15",NA,1,1,0,0
"ANAPC16","Anapc16",1,1,1,1
"ANAPC1P2",NA,1,0,0,0
"ANAPC2","Anapc2",1,1,1,1
"ANAPC4","Anapc4",1,1,1,1
"ANAPC5","Anapc5",1,1,1,1
"ANAPC7","Anapc7",1,1,1,0
"ANG","Ang",1,1,1,0
"ANGEL1","Angel1",1,1,1,0
"ANGEL2","Angel2",1,1,1,1
"ANGPT1","Angpt1",1,1,1,1
"ANGPT2","Angpt2",1,1,1,0
"ANGPTL1","Angptl1",1,1,1,0
"ANGPTL2","Angptl2",1,1,1,0
"ANGPTL4","Angptl4",1,1,1,0
"ANGPTL6","Angptl6",1,1,1,0
"ANGPTL7","Angptl7",0,1,0,0
"ANGPTL8",NA,0,1,0,0
"ANK1","Ank1",1,1,1,0
"ANK2",NA,1,1,0,0
"ANK3","Ank3",1,1,1,1
"ANKAR","Ankar",1,1,0,0
"ANKDD1A","A730067D02Rik",1,1,0,0
"ANKDD1B","Ankdd1b",0,1,0,0
"ANKEF1","Ankef1",1,1,1,0
"ANKFN1","Ankfn1",1,1,1,0
"ANKFY1","Ankfy1",1,1,1,1
"ANKH","Ank",1,1,1,1
"ANKHD1","Ankhd1",1,1,1,1
"ANKHD1-EIF4EBP3","Ankhd1",0,1,1,1
"ANKIB1","Ankib1",1,1,1,1
"ANKK1","Ankk1",0,1,0,0
"ANKLE1","Ankle1",1,1,1,0
"ANKLE2","Ankle2",1,1,1,1
"ANKMY1","Ankmy1",1,1,0,0
"ANKMY2","Ankmy2",1,1,1,1
"ANKRA2","Ankra2",1,1,1,0
"ANKRD1","Ankrd1",1,1,0,0
"ANKRD10","Ankrd10",1,1,1,1
"ANKRD10-IT1",NA,1,0,0,0
"ANKRD11","Ankrd11",1,1,1,1
"ANKRD12","Ankrd12",1,1,1,1
"ANKRD13A","Ankrd13a",1,1,1,1
"ANKRD13B","Ankrd13b",1,1,1,1
"ANKRD13C","Ankrd13c",1,1,1,1
"ANKRD13C-DT",NA,1,0,0,0
"ANKRD13D","Ankrd13d",1,1,1,0
"ANKRD16","Ankrd16",1,1,1,1
"ANKRD17","Ankrd17",1,1,1,1
"ANKRD18A",NA,0,1,0,0
"ANKRD18B",NA,0,1,0,0
"ANKRD19P",NA,1,0,0,0
"ANKRD2","Ankrd2",0,1,0,0
"ANKRD20A1",NA,0,1,0,0
"ANKRD20A3P",NA,1,0,0,0
"ANKRD20A9P",NA,1,0,0,0
"ANKRD22","Ankrd22",1,1,0,0
"ANKRD23","Ankrd23",1,1,1,0
"ANKRD24","Ankrd24",1,1,1,0
"ANKRD26","Ankrd26",1,1,1,1
"ANKRD27","Ankrd27",1,1,1,1
"ANKRD28","Ankrd28",1,1,1,1
"ANKRD29","Ankrd29",1,1,1,0
"ANKRD30B",NA,0,1,0,0
"ANKRD30BL",NA,0,1,0,0
"ANKRD33B","Ankrd33b",1,1,1,0
"ANKRD34A","Ankrd34a",1,1,0,0
"ANKRD34C","Ankrd34c",0,1,0,0
"ANKRD35","Ankrd35",1,1,1,0
"ANKRD36",NA,1,1,0,0
"ANKRD36B",NA,1,1,0,0
"ANKRD36BP1",NA,1,0,0,0
"ANKRD36C",NA,1,1,0,0
"ANKRD37","Ankrd37",1,1,1,0
"ANKRD39","Ankrd39",1,1,1,0
"ANKRD40","Ankrd40",1,1,1,1
"ANKRD42","Ankrd42",1,1,1,0
"ANKRD42-DT",NA,1,0,0,0
"ANKRD44","Ankrd44",1,1,1,1
"ANKRD45","Ankrd45",1,1,1,0
"ANKRD46","Ankrd46",1,1,1,0
"ANKRD49","Ankrd49",1,1,1,0
"ANKRD50",NA,1,1,0,0
"ANKRD52","Ankrd52",1,1,1,1
"ANKRD53","Ankrd53",1,1,0,0
"ANKRD54","Ankrd54",1,1,1,0
"ANKRD55","Ankrd55",1,1,1,0
"ANKRD6","Ankrd6",1,1,1,1
"ANKRD65","Ankrd65",1,1,0,0
"ANKRD66","Ankrd66",0,1,1,0
"ANKRD7","Ankrd7",1,1,0,0
"ANKRD9","Ankrd9",1,1,1,0
"ANKS1A","Anks1",1,1,1,1
"ANKS1B","Anks1b",1,1,1,1
"ANKS3","Anks3",1,1,1,1
"ANKS6","Anks6",1,1,1,0
"ANKUB1","Gm410",0,1,0,0
"ANKZF1","Ankzf1",1,1,1,0
"ANLN","Anln",1,1,1,1
"ANO1","Ano1",1,1,1,0
"ANO10","Ano10",1,1,1,1
"ANO2","Ano2",0,1,1,0
"ANO3","Ano3",1,1,1,0
"ANO4","Ano4",1,1,1,1
"ANO5","Ano5",1,1,1,0
"ANO6","Ano6",1,1,1,1
"ANO7","Ano7",1,1,0,0
"ANO8","Ano8",1,1,1,0
"ANO9","Ano9",0,1,0,0
"ANOS1",NA,1,1,0,0
"ANP32A",NA,1,1,0,0
"ANP32AP1",NA,1,0,0,0
"ANP32B",NA,1,1,0,0
"ANP32CP",NA,1,0,0,0
"ANP32E",NA,1,1,0,0
"ANPEP","Anpep",1,1,1,0
"ANTKMT",NA,1,1,0,0
"ANTXR1","Antxr1",1,1,1,1
"ANTXR2","Antxr2",1,1,1,0
"ANXA1","Anxa1",1,1,1,0
"ANXA10","Anxa10",0,0,1,0
"ANXA11","Anxa11",1,1,1,0
"ANXA13","Anxa13",0,1,0,0
"ANXA2","Anxa2",1,1,1,1
"ANXA2P1",NA,1,0,0,0
"ANXA2P2",NA,1,0,0,0
"ANXA2R",NA,1,1,0,0
"ANXA2R-AS1",NA,1,0,0,0
"ANXA2R-OT1",NA,1,0,0,0
"ANXA3","Anxa3",1,1,1,1
"ANXA4","Anxa4",1,1,1,0
"ANXA5","Anxa5",1,1,1,0
"ANXA6","Anxa6",1,1,1,1
"ANXA7","Anxa7",1,1,1,1
"ANXA8","Anxa8",0,1,0,0
"ANXA8L1","Anxa8",0,1,0,0
"ANXA9","Anxa9",1,1,1,0
"AOAH","Aoah",1,1,1,0
"AOC2","Aoc2",1,1,1,0
"AOC3","Aoc3",1,1,0,0
"AOPEP",NA,1,1,0,0
"AOX1","Aox1",0,1,1,1
"AP1AR","Ap1ar",1,1,1,1
"AP1B1","Ap1b1",1,1,1,1
"AP1G1","Ap1g1",1,1,1,1
"AP1G2","Ap1g2",1,1,1,0
"AP1M1","Ap1m1",1,1,1,1
"AP1M2","Ap1m2",0,1,0,0
"AP1S1","Ap1s1",1,1,1,1
"AP1S2","Ap1s2",1,1,1,0
"AP1S3","Ap1s3",1,1,1,0
"AP2A1","Ap2a1",1,1,1,1
"AP2A2","Ap2a2",1,1,1,1
"AP2B1",NA,1,1,0,0
"AP2M1","Ap2m1",1,1,1,0
"AP2S1","Ap2s1",1,1,1,0
"AP3B1","Ap3b1",1,1,1,1
"AP3B2","Ap3b2",1,1,1,1
"AP3D1","Ap3d1",1,1,1,1
"AP3M1","Ap3m1",1,1,1,1
"AP3M2","Ap3m2",1,1,1,0
"AP3S1","Ap3s1",1,1,1,1
"AP3S2","Ap3s2",1,1,1,1
"AP4B1","Ap4b1",1,1,1,0
"AP4E1","Ap4e1",1,1,1,1
"AP4M1","Ap4m1",1,1,1,0
"AP4S1","Ap4s1",1,1,1,1
"AP5B1","Ap5b1",1,1,1,0
"AP5M1","Ap5m1",1,1,1,1
"AP5S1","Ap5s1",1,1,1,0
"AP5Z1","Ap5z1",1,1,1,1
"APAF1","Apaf1",1,1,1,1
"APBA1","Apba1",1,1,1,1
"APBA2","Apba2",1,1,1,1
"APBA3","Apba3",1,1,1,0
"APBB1","Apbb1",1,1,1,1
"APBB1IP","Apbb1ip",1,1,1,1
"APBB2","Apbb2",1,1,1,1
"APBB3","Apbb3",1,1,1,0
"APC","Apc",1,1,1,1
"APC2","Apc2",1,1,1,1
"APCDD1","Apcdd1",1,1,1,0
"APCDD1L",NA,0,1,0,0
"APEH","Apeh",1,1,1,0
"APEX1","Apex1",1,1,1,0
"APEX2","Apex2",1,1,1,1
"APH1A","Aph1a",1,1,1,0
"APH1B","Aph1b",1,1,1,0
"API5","Api5",1,1,1,1
"APIP","Apip",1,1,1,0
"APLF","Aplf",1,1,1,0
"APLN","Apln",1,1,1,0
"APLNR","Aplnr",1,1,0,0
"APLP1","Aplp1",1,1,1,1
"APLP2","Aplp2",1,1,1,1
"APMAP","Apmap",1,1,1,0
"APOA1","Apoa1",1,1,0,0
"APOA2","Apoa2",0,1,0,0
"APOBEC1","Apobec1",0,0,1,1
"APOBEC2","Apobec2",1,0,0,0
"APOBEC3A",NA,0,1,0,0
"APOBEC3B","Apobec3",1,1,1,1
"APOBEC3C",NA,1,1,0,0
"APOBEC3D",NA,1,1,0,0
"APOBEC3F",NA,1,1,0,0
"APOBEC3G",NA,1,1,0,0
"APOBEC3H",NA,0,1,0,0
"APOBR","Apobr",1,1,1,0
"APOC1",NA,1,1,0,0
"APOC1P1",NA,1,0,0,0
"APOC2","Apoc2",1,1,1,0
"APOC3",NA,0,1,0,0
"APOC4-APOC2",NA,0,1,0,0
"APOD","Apod",1,1,1,1
"APOE","Apoe",1,1,1,1
"APOH","Apoh",0,1,0,0
"APOL1",NA,1,1,0,0
"APOL2","Apol8",1,1,1,0
"APOL3",NA,1,1,0,0
"APOL4",NA,1,1,0,0
"APOL6","Apol6",1,1,1,0
"APOLD1","Apold1",1,1,0,0
"APOM","Apom",0,1,0,0
"APOO","Apoo",1,1,1,0
"APOOL","Apool",1,1,1,0
"APOPT1","Apopt1",0,0,1,1
